"country","lineage","slope_log","slope_y_1_7","peak_val","auc_norm","longest_inc_run","zero_count","c22_DN_HistogramMode_5","c22_DN_HistogramMode_10","c22_CO_f1ecac","c22_CO_FirstMin_ac","c22_CO_HistogramAMI_even_2_5","c22_CO_trev_1_num","c22_MD_hrv_classic_pnn40","c22_SB_BinaryStats_mean_longstretch1","c22_SB_TransitionMatrix_3ac_sumdiagcov","c22_PD_PeriodicityWang_th0_01","c22_CO_Embed2_Dist_tau_d_expfit_meandiff","c22_IN_AutoMutualInfoStats_40_gaussian_fmmi","c22_FC_LocalSimple_mean1_tauresrat","c22_DN_OutlierInclude_p_001_mdrmd","c22_DN_OutlierInclude_n_001_mdrmd","c22_SP_Summaries_welch_rect_area_5_1","c22_SB_BinaryStats_diff_longstretch0","c22_SB_MotifThree_quantile_hh","c22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1","c22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1","c22_SP_Summaries_welch_rect_centroid","c22_FC_LocalSimple_mean3_stderr"
"Canada","BA.5.1.7 (BA.5.1.7)",0.266514545144653,-0.00142540386442825,0.0140056022408964,0.0023589050606666,3,14,-0.217137053569631,-0.375803072730273,1.83601342763423,3,0.0411077804867751,-0.966201950204572,0.45,3,0.0233333333333333,5,0.0312433937816543,1,1,0.523809523809524,-0.142857142857143,0.207183034884241,3,1.18251434361424,0,0,1.17809724509625,0.869665404787774
"Canada","BA.5.2 (BA.5.2)",0.208581432607326,-0.00039065624662459,0.072289156626506,0.0146987204225239,3,2,-0.49563990390156,-0.255811743760371,1.62948669735458,3,0.077460155149174,2.55565799200472,0.95,4,0.0241666666666667,3,0.218155908443027,4,1,0.476190476190476,-0.428571428571429,0.1543093520849,5,1.87752428114939,0,0,1.570796326795,1.24981653007252
"Canada","BA.5.5 (BA.5.5)",0.0822518867258689,-0.000168884523877958,0.0363128491620112,0.0168056036523483,2,0,-1.01991309143613,-0.85583159716005,3.38144965960105,4,0.482528182368948,0.385036477266935,1,5,0.111111111111111,0,0.118274779026219,3,0.166666666666667,0.714285714285714,-0.476190476190476,0.434043686979443,4,1.83091089682953,0,0,0.589048622548125,0.825572546106362
"Canada","BA.5.6 (BA.5.6)",0.0509878793138514,-0.000530316154057023,0.0324324324324324,0.0190331673719769,3,0,-0.666425011667093,-0.492795312344999,1.92840125603491,1,0.530068374456326,0.0387783634310623,1,4,0.166666666666667,5,0.111707242253034,3,0.142857142857143,0.714285714285714,-0.523809523809524,0.459144659832246,3,1.96954033294152,0,0,0.589048622548125,0.754556154406878
"Canada","BC0 (BA.1.1.10)",0.030670411510132,0.000346082998288435,0.0402397260273973,0.0251814186321635,3,0,-0.970382317419125,-1.12524249404536,1.69654433146049,2,0.36414183613341,0.460475352996567,0.95,5,0.166666666666667,4,0.158276239463864,1,0.142857142857143,0.476190476190476,-0.380952380952381,0.253140938918681,4,2.1809455605616,0,0,1.37444678594563,1.08323013692279
"Canada","BC6 (BA.1.1.16)",-0.0194018261862879,0.00514430670371168,0.0558951965065502,0.0204450350594097,2,0,-0.575909728375834,-0.758245290192141,1.80271056096069,6,0.381083573410129,-1.11839230663201,0.95,6,0.0625,5,0.107860946416264,3,0.2,0.238095238095238,0.238095238095238,0.289412809222396,3,2.01269264380928,0,0,1.17809724509625,1.127720199931
"Canada","BD (BA.1.17.2)",0.085858215405357,0.0115786636772508,0.233870967741935,0.142352511082806,4,0,1.13246648991298,0.951034366800306,4.38069408418468,11,0.727429613441953,0.0136074213794033,1,12,0.166666666666667,0,0.169872085721323,9,0.125,0.523809523809524,-0.666666666666667,0.663955612318023,3,1.8047484896413,0,0,0.196349540849375,0.559268096068032
"Canada","BE.1",0.0502725950804634,0.00250174924686701,0.0407124681933842,0.0229493778073744,3,0,-0.0475785682715496,-0.237515656469405,2.2286833689697,3,0.571848624367557,0.368395879808505,1,5,0.0462962962962963,4,0.125777198735997,2,0.333333333333333,0.285714285714286,-0.666666666666667,0.334970405789457,4,2.08546843531737,0,0,0.981747704246875,1.09342910142144
"Canada","BE.1.1",0.048637366414058,0.000338556340283021,0.0316265060240964,0.013999733761702,2,0,-0.313912860865591,-0.502112607368247,1.70788342696615,2,0.56277751390599,-0.573022665083183,0.95,5,0.08,4,0.121049606080148,1,0.25,0.619047619047619,-0.285714285714286,0.216283274269979,2,2.06847853163783,0,0,1.570796326795,0.968974620863056
"Canada","BF (BA.5.2.1)",0.0795450914856642,-0.000805869465512075,0.0363128491620112,0.0141820876270418,4,0,-0.794517402574318,-0.965625260397858,2.57897965482639,3,0.65446675233038,0.428322258505202,1,4,0.166666666666667,0,0.102078191681444,2,0.111111111111111,0.80952380952381,-0.380952380952381,0.421676217587485,3,1.87406320769729,0,0,0.7853981633975,0.862221715809871
"Canada","BF.10",0.0727821012138872,-0.000257349649535075,0.0517647058823529,0.0189739099776713,2,0,-0.970014359135059,-0.765211305352327,2.42155991501029,2,0.42592290214441,0.795548374759572,0.95,5,0.0416666666666667,2,0.234816377494077,1,0.2,0.666666666666667,-0.333333333333333,0.354034697813355,3,2.01615371726138,0,0,0.589048622548125,0.905243500049587
"Canada","BF.7",0.231956255511664,-0.000225177608496207,0.0145772594752187,0.00467336219634504,2,5,-0.405924402496099,-0.91083628606562,1.62856976220208,2,0.365574283023958,-0.694283758497205,0.95,4,0.0141666666666667,3,0.112104857028263,3,1,0.0476190476190477,-0.285714285714286,0.061556371952554,4,2.06847853163783,0,0,1.570796326795,1.27012535412853
"Canada","BG (BA.2.12.1)",0.0913472623544754,-0.00156259728145153,0.0552763819095477,0.0160905108218977,5,0,-0.700559286568274,-0.0730789325079318,2.34082236166664,3,0.279054808061625,0.602725645847315,1,5,0.166666666666667,3,0.157871156322232,2,0.125,0.761904761904762,-0.428571428571429,0.456834505285163,4,1.91721551856506,0,0,0.7853981633975,0.997810102323129
"Canada","BQ.1",-0.0286549859638329,-0.000187739219662764,0.0189393939393939,0.00896917003477653,3,2,0.786856205683357,0.613101894449877,1.78257474479118,1,0.745313722578311,0.733391631084028,1,8,0.04,0,0.17284640219406,3,0.25,0.380952380952381,-0.19047619047619,0.319155194062337,6,2.1809455605616,0,0,0.7853981633975,1.05049841015704
"Canada","BQ.1.1",0.0543147696036856,-6.09424942446116e-05,0.0448548812664908,0.0194604975306052,2,0,-0.857734423209577,-0.686636538202748,1.89069206983149,2,0.461591016733946,0.0645104686076919,1,4,0.0416666666666667,3,0.0648227215070348,1,0.2,0.714285714285714,-0.333333333333333,0.415568170032807,3,2.1116308425056,0,0,1.17809724509625,0.921949482370667
"Canada","C76 (B.1.1.176)",0.0139788934423176,0.0109250004793547,0.110429447852761,0.0556476157405794,2,0,-0.457177074624703,-0.0678837723860874,1.79897232428404,3,0.293295681985248,0.151777486412109,0.95,5,0.0333333333333333,4,0.24385737133973,1,0.5,0.119047619047619,-0.142857142857143,0.135599924403706,4,2.15478315337337,0,0,1.37444678594563,1.2850861358021
"Canada","D (B.1.1.25)",-0.10736736498935,-0.00078158843686794,0.0542635658914729,0.021487934443328,2,3,0.370785362288766,-0.520456488443234,1.68562921735736,2,0.329906168434422,0.304026132441192,1,3,0.0233333333333333,2,0.154593994445259,2,0.5,0.523809523809524,0.142857142857143,0.132575731669615,3,1.94337792575329,0,0,1.37444678594563,1.13194100452409
